contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiry,mid,spread
CL260501P00072000,2026-04-21 13:30:11+00:00,72.0,0.36,0.0,0.0,0.0,0.0,1.0,0.0,0.2500075,False,REGULAR,USD,put,2026-05-01,0.0,0.0
CL260501P00073000,2026-04-21 13:30:11+00:00,73.0,0.41,,0.0,0.0,0.0,1.0,0.0,0.2500075,False,REGULAR,USD,put,2026-05-01,,
CL260501P00075000,2026-04-22 17:40:51+00:00,75.0,0.24,0.0,0.0,0.0,0.0,5.0,0.0,0.12500875,False,REGULAR,USD,put,2026-05-01,0.0,0.0
CL260501P00076000,2026-04-22 15:29:06+00:00,76.0,0.29,0.0,0.0,0.0,0.0,1.0,0.0,0.12500875,False,REGULAR,USD,put,2026-05-01,0.0,0.0
CL260501P00077000,2026-04-22 17:03:12+00:00,77.0,0.35,0.0,0.0,0.0,0.0,1.0,0.0,0.12500875,False,REGULAR,USD,put,2026-05-01,0.0,0.0
CL260501P00078000,2026-04-22 19:54:05+00:00,78.0,0.55,0.0,0.0,0.0,0.0,5.0,0.0,0.062509375,False,REGULAR,USD,put,2026-05-01,0.0,0.0
CL260501P00079000,2026-04-22 14:10:28+00:00,79.0,0.61,0.0,0.0,0.0,0.0,1.0,0.0,0.062509375,False,REGULAR,USD,put,2026-05-01,0.0,0.0
CL260501P00080000,2026-04-22 19:59:02+00:00,80.0,0.97,0.0,0.0,0.0,0.0,285.0,0.0,0.062509375,False,REGULAR,USD,put,2026-05-01,0.0,0.0
CL260501P00081000,2026-04-22 17:17:00+00:00,81.0,1.3,0.0,0.0,0.0,0.0,7.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-05-01,0.0,0.0
CL260501P00082000,2026-04-22 14:18:26+00:00,82.0,1.45,0.0,0.0,0.0,0.0,3.0,0.0,0.007822421875,False,REGULAR,USD,put,2026-05-01,0.0,0.0
CL260501P00083000,2026-04-22 18:34:32+00:00,83.0,2.28,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
CL260501P00084000,2026-04-22 17:16:07+00:00,84.0,2.97,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
CL260501P00085000,2026-04-22 13:52:39+00:00,85.0,3.46,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
CL260501P00086000,2026-04-21 15:20:32+00:00,86.0,3.93,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
CL260501P00087000,2026-04-21 18:18:49+00:00,87.0,5.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
CL260501P00089000,2026-04-20 13:41:41+00:00,89.0,4.59,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
CL260501P00090000,2026-04-17 13:44:49+00:00,90.0,6.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
CL260501P00100000,2026-04-20 17:36:47+00:00,100.0,15.69,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
CL260501P00110000,2026-04-20 18:45:13+00:00,110.0,25.64,0.0,0.0,0.0,0.0,,,1.0000000000000003e-05,True,REGULAR,USD,put,2026-05-01,0.0,0.0
